transaction_id,user_id,transaction_date,amount,merchant,category,payment_method,location
T68991286,U46175,02/03/2025,66,Tesco,Rent,Debit Card,Birmingham
T42059324,U10847,10/04/2025,313.71,Tesco,Miscellaneous,Bank Transfer,Liverpool
T72300972,U34732,04/11/2024,232.46,Tesco,Utilities,Credit Card,Glasgow
T81301152,U86178,05/06/2025,417.47,Spotify,Entertainment,Bank Transfer,Manchester
T70471073,U17630,05/11/2024,484.62,Asda,Healthcare,Bank Transfer,Leeds
T10500369,U68928,02/07/2025,304.17,Boots,Transport,Credit Card,Manchester
T76313743,U79777,26/01/2025,277.55,Spotify,Rent,Cash,Coventry
T35416105,U86405,25/10/2024,458.09,Coursera,Entertainment,Cash,Glasgow
T13279455,U54811,18/05/2025,67.35,Amazon,Healthcare,Cash,Manchester
T47322272,U32104,26/02/2025,183.99,Spotify,Entertainment,Bank Transfer,Liverpool
T36094238,U46403,25/05/2025,95.97,Spotify,Transport,Bank Transfer,Glasgow
T38450054,U93418,01/07/2025,292.23,Netflix,Entertainment,Cash,Sheffield
T44627841,U71721,06/10/2025,423.9,Spotify,Groceries,Debit Card,Coventry
T17231783,U53997,05/01/2025,86.31,Coursera,Utilities,Bank Transfer,Leeds
T55691362,U54660,08/05/2025,371.98,Coursera,Utilities,Debit Card,Coventry
T18410580,U89978,16/06/2025,34.41,Spotify,Rent,Bank Transfer,Coventry
T79069169,U21570,02/06/2025,412.14,Uber,Transport,UPI,Leeds
T78127042,U51323,02/08/2025,306.62,Local Market,Transport,Credit Card,Sheffield
T89482001,U22917,06/08/2025,44.46,Coursera,Utilities,Credit Card,Sheffield
T57466737,U47783,22/05/2025,326.42,Amazon,Healthcare,Bank Transfer,Manchester
T53823893,U20726,30/12/2024,154.71,Netflix,Groceries,Debit Card,London
T93787667,U32065,21/03/2025,239.5,Netflix,Rent,Debit Card,Glasgow
T72940898,U25084,08/04/2025,449.21,Amazon,Education,Credit Card,Leeds
T81497357,U19953,01/07/2025,144.44,Boots,Dining Out,Cash,Sheffield
T17368898,U47954,22/01/2025,369.55,Amazon,Groceries,Cash,Glasgow
T16485764,U42720,15/12/2024,258.38,Local Market,Groceries,Debit Card,Liverpool
T74088116,U89983,19/03/2025,379.99,Local Market,Entertainment,Bank Transfer,London
T40452456,U73066,20/07/2025,94.55,Uber,Transport,Credit Card,Leeds
T74787354,U58988,30/06/2025,25.55,Coursera,Healthcare,Credit Card,Manchester
T78953896,U51899,13/11/2024,452.69,Tesco,Transport,Debit Card,Glasgow
T26376587,U68165,10/06/2025,197.15,Spotify,Miscellaneous,Credit Card,Sheffield
T13712734,U91734,12/07/2025,264.93,Boots,Education,Cash,Birmingham
T32844257,U92631,08/11/2024,224.86,McDonalds,Dining Out,Bank Transfer,Birmingham
T65233391,U20865,30/06/2025,239.8,Asda,Education,Cash,Manchester
T27102468,U54530,30/04/2025,244.42,Coursera,Transport,Debit Card,London
T61327998,U28496,11/09/2025,110,Boots,Entertainment,Credit Card,Manchester
T76875678,U17686,18/06/2025,190.61,Amazon,Dining Out,Bank Transfer,Birmingham
T14087867,U18082,31/03/2025,137.91,Tesco,Healthcare,Bank Transfer,London
T68613955,U85177,06/03/2025,396.08,Amazon,Groceries,Debit Card,Coventry
T12375586,U46452,27/03/2025,458.47,Spotify,Healthcare,Debit Card,Leeds
T98091478,U23311,12/12/2024,164.8,Spotify,Dining Out,Debit Card,Coventry
T35180613,U84761,13/05/2025,436.22,Coursera,Rent,Cash,Sheffield
T14481811,U36491,29/09/2025,381.21,McDonalds,Dining Out,Bank Transfer,Glasgow
T62231397,U24632,18/01/2025,97.66,Uber,Transport,Bank Transfer,London
T37493455,U70701,22/09/2025,166.21,Tesco,Rent,Credit Card,Liverpool
T29848474,U73328,10/04/2025,245.54,Boots,Rent,Bank Transfer,Birmingham
T12177350,U74199,16/05/2025,380.99,Uber,Education,Cash,London
T83967575,U38103,20/02/2025,203.35,Uber,Transport,Cash,Leeds
T20567260,U31217,10/01/2025,145.9,Asda,Education,Bank Transfer,Liverpool
T60635919,U76394,21/12/2024,134.25,Boots,Healthcare,Credit Card,Leeds
T58330413,U49336,27/12/2024,194.45,Uber,Entertainment,Cash,Coventry
T22548469,U68798,25/09/2025,233.09,Asda,Entertainment,UPI,Liverpool
T79236287,U84117,28/09/2025,239.21,Spotify,Dining Out,Bank Transfer,Sheffield
T95426812,U40473,22/07/2025,409.66,Tesco,Entertainment,Bank Transfer,Liverpool
T39121314,U57923,04/08/2025,262.82,Spotify,Groceries,UPI,Sheffield
T32334998,U32376,03/08/2025,329.71,Spotify,Transport,Bank Transfer,Liverpool
T65412893,U92150,11/05/2025,262.39,McDonalds,Education,Cash,Glasgow
T72168272,U61483,02/01/2025,267.55,Boots,Healthcare,Credit Card,Glasgow
T33758510,U85293,23/10/2024,187.38,Spotify,Entertainment,Debit Card,Liverpool
T36604044,U37950,17/08/2025,223.65,Amazon,Miscellaneous,Credit Card,London
T52312103,U10497,10/03/2025,122.08,Uber,Utilities,Debit Card,London
T39392808,U62157,18/02/2025,452.63,Asda,Healthcare,UPI,Birmingham
T70632706,U23738,12/09/2025,231.91,Local Market,Transport,UPI,Coventry
T61722005,U99153,26/06/2025,88.17,Tesco,Entertainment,Bank Transfer,Glasgow
T92919371,U73920,18/08/2025,484.45,Uber,Entertainment,Debit Card,Liverpool
T78780530,U82574,02/09/2025,476.02,Amazon,Dining Out,UPI,Liverpool
T80939395,U76422,26/06/2025,114.42,Netflix,Transport,Credit Card,Glasgow
T93727904,U46111,14/03/2025,440.27,Netflix,Groceries,Bank Transfer,London
T33484959,U85234,17/11/2024,231.5,Uber,Dining Out,Debit Card,Manchester
T86494083,U31086,18/11/2024,21.12,Amazon,Dining Out,Cash,Birmingham
T43586699,U23448,27/12/2024,184.16,Boots,Healthcare,UPI,London
T66758492,U17375,13/10/2024,436.18,Local Market,Miscellaneous,UPI,Birmingham
T24941394,U69212,05/02/2025,198.56,Netflix,Utilities,Debit Card,London
T24033286,U91538,08/01/2025,44.78,Coursera,Healthcare,Credit Card,Sheffield
T70164147,U16777,28/10/2024,466.55,Tesco,Utilities,Debit Card,Glasgow
T16626327,U21887,10/01/2025,89.59,Coursera,Groceries,Cash,Birmingham
T92656436,U99123,07/01/2025,11.78,Coursera,Groceries,Credit Card,Birmingham
T66168007,U75010,23/04/2025,492.2,Tesco,Dining Out,Credit Card,Leeds
T78442660,U72510,23/12/2024,233.09,Boots,Dining Out,Debit Card,Birmingham
T89470267,U58230,26/04/2025,318.5,McDonalds,Transport,Debit Card,London
T87007870,U74610,24/07/2025,50.83,McDonalds,Groceries,Debit Card,Birmingham
T54896457,U29066,29/01/2025,384.34,Spotify,Entertainment,Credit Card,London
T78197109,U87446,13/08/2025,41.34,Coursera,Dining Out,Debit Card,Leeds
T74786663,U49294,30/11/2024,370.33,Netflix,Groceries,UPI,London
T11759594,U99045,28/05/2025,79.76,Tesco,Healthcare,Debit Card,Sheffield
T96115475,U16949,17/09/2025,452.46,Tesco,Miscellaneous,Debit Card,London
T82150081,U31317,04/05/2025,92.52,Local Market,Utilities,Debit Card,Manchester
T70608115,U15700,23/05/2025,175.42,Netflix,Miscellaneous,Cash,Manchester
T49535657,U39507,22/04/2025,106.04,Tesco,Education,Bank Transfer,Coventry
T28475239,U81916,04/06/2025,239.56,Asda,Healthcare,UPI,Manchester
T64371776,U28426,02/09/2025,225.97,Uber,Miscellaneous,Cash,Liverpool
T34543338,U26904,08/08/2025,206.55,McDonalds,Utilities,Credit Card,London
T54188652,U91683,20/09/2025,387.9,Asda,Healthcare,Cash,Glasgow
T86294941,U10271,13/10/2024,330.62,Boots,Groceries,Credit Card,Liverpool
T88224422,U88321,01/03/2025,280.06,Netflix,Groceries,Debit Card,London
T82912063,U14476,07/02/2025,156.64,Tesco,Miscellaneous,Debit Card,London
T65200028,U46476,05/07/2025,348.03,Boots,Rent,Debit Card,Leeds
T60687311,U64588,21/06/2025,237.57,Uber,Utilities,UPI,London
T47095967,U72081,28/08/2025,298.62,Tesco,Utilities,Debit Card,Liverpool
T84740492,U36058,25/12/2024,395.84,Coursera,Dining Out,Cash,Liverpool
T46529494,U84057,07/10/2025,55.26,Uber,Education,Bank Transfer,Birmingham
T52006701,U43018,03/07/2025,63.81,Tesco,Groceries,Bank Transfer,Birmingham
T61876910,U80635,02/06/2025,106.4,Local Market,Entertainment,Bank Transfer,Manchester
T31801108,U70073,23/02/2025,328.45,Uber,Transport,Bank Transfer,Manchester
T14682284,U55635,02/05/2025,118.28,Amazon,Education,Debit Card,Manchester
T48657468,U67577,09/05/2025,278.63,Amazon,Groceries,UPI,Sheffield
T59510057,U41026,08/08/2025,278.84,Amazon,Miscellaneous,Debit Card,Manchester
T24140062,U50005,12/04/2025,11.49,Coursera,Utilities,Bank Transfer,Leeds
T86344071,U25710,20/01/2025,117.32,Netflix,Entertainment,Bank Transfer,Glasgow
T89489603,U47844,04/03/2025,397.18,McDonalds,Transport,Debit Card,Birmingham
T85996038,U70973,13/02/2025,216.73,Asda,Transport,Bank Transfer,Coventry
T79155655,U12647,10/02/2025,458.52,Asda,Healthcare,Bank Transfer,Birmingham
T69927024,U51317,03/11/2024,91.81,Coursera,Groceries,Credit Card,London
T23753827,U92725,26/01/2025,7.18,Local Market,Entertainment,Cash,Glasgow
T83768791,U25507,06/12/2024,206.87,Amazon,Entertainment,UPI,Sheffield
T56951734,U25658,19/04/2025,153.49,Netflix,Utilities,Credit Card,London
T39775824,U67961,09/10/2025,34.75,McDonalds,Dining Out,Debit Card,Liverpool
T12636181,U99706,16/01/2025,153.13,Uber,Entertainment,Bank Transfer,Manchester
T49717423,U32763,22/02/2025,466.88,Amazon,Utilities,Credit Card,Liverpool
T13621150,U56109,17/01/2025,67.83,McDonalds,Entertainment,Debit Card,Glasgow
T88187434,U97648,21/11/2024,297.36,Uber,Miscellaneous,Cash,Sheffield
T58018636,U92989,15/04/2025,72.5,Amazon,Dining Out,UPI,Birmingham
T59739214,U46095,05/12/2024,56.82,Boots,Healthcare,Bank Transfer,Liverpool
T36555318,U64805,06/06/2025,454.46,Asda,Miscellaneous,Debit Card,Sheffield
T39784057,U15377,10/11/2024,341.3,Uber,Transport,Credit Card,Leeds
T51126747,U25343,01/02/2025,268.63,Boots,Education,Bank Transfer,Manchester
T47067878,U49297,10/01/2025,426.68,McDonalds,Groceries,UPI,Liverpool
T98808543,U66845,29/05/2025,60.56,Boots,Transport,Bank Transfer,Glasgow
T63050328,U80917,16/08/2025,141.26,Tesco,Rent,Bank Transfer,Coventry
T11361217,U88336,14/09/2025,247.6,Asda,Transport,Bank Transfer,Sheffield
T95299152,U44084,05/07/2025,198.66,Spotify,Rent,Credit Card,Coventry
T31509607,U65361,17/12/2024,217.67,Boots,Dining Out,Cash,Liverpool
T32782781,U21678,28/02/2025,17.89,Local Market,Healthcare,Bank Transfer,Glasgow
T48985333,U80364,18/03/2025,257.44,Boots,Rent,Debit Card,Sheffield
T82970540,U70270,06/12/2024,343.87,Netflix,Healthcare,Debit Card,Manchester
T30185612,U92659,22/03/2025,163.74,Local Market,Utilities,Debit Card,Leeds
T34121938,U35195,22/02/2025,40.76,Coursera,Miscellaneous,Debit Card,Coventry
T14812916,U42673,09/08/2025,337.94,Boots,Utilities,Cash,Sheffield
T79051454,U87094,11/09/2025,340.73,Spotify,Transport,Cash,Coventry
T71788583,U87685,14/06/2025,78.13,Asda,Groceries,Bank Transfer,Leeds
T45273495,U28808,20/08/2025,296.99,Uber,Miscellaneous,Bank Transfer,Coventry
T92239381,U72904,07/11/2024,115.16,Local Market,Transport,UPI,London
T90891470,U69982,19/10/2024,8.04,Netflix,Transport,UPI,Glasgow
T36710392,U58994,18/09/2025,77.61,Netflix,Transport,Bank Transfer,Sheffield
T10335116,U41531,16/01/2025,246.66,Coursera,Rent,Debit Card,Leeds
T65561272,U64467,08/07/2025,489.56,Amazon,Miscellaneous,Cash,London
T77278215,U69200,27/09/2025,19.06,Amazon,Utilities,Debit Card,Birmingham
T39576723,U18999,27/12/2024,436.63,Boots,Education,Cash,Leeds
T78458386,U31353,23/07/2025,38.2,Coursera,Entertainment,Credit Card,Sheffield
T46041735,U76498,03/11/2024,191.16,Asda,Transport,Bank Transfer,Liverpool
T28718960,U23924,05/09/2025,100.08,Tesco,Entertainment,Bank Transfer,Coventry
T76532268,U52674,24/02/2025,332.36,McDonalds,Transport,Credit Card,Manchester
T61209393,U35700,17/07/2025,135.33,Spotify,Dining Out,Cash,London
T82943413,U90873,16/11/2024,14.41,McDonalds,Education,Credit Card,Coventry
T85293628,U82673,16/09/2025,340.22,Spotify,Rent,Cash,London
T76482332,U87069,29/03/2025,135.68,McDonalds,Miscellaneous,Credit Card,London
T28251439,U77580,25/12/2024,93.22,Tesco,Dining Out,Debit Card,Glasgow
T29483382,U23547,01/12/2024,371.77,McDonalds,Healthcare,UPI,Glasgow
T50913593,U44467,10/08/2025,325.78,Boots,Entertainment,Bank Transfer,Birmingham
T89027314,U44349,01/09/2025,210.42,Coursera,Entertainment,Credit Card,Manchester
T95702084,U15317,12/09/2025,305.44,Coursera,Entertainment,UPI,Leeds
T88123030,U48424,20/12/2024,331.76,Asda,Transport,UPI,Sheffield
T28392972,U28734,17/01/2025,436.86,Tesco,Dining Out,Credit Card,Leeds
T18594661,U58337,05/01/2025,325.47,Asda,Utilities,Cash,London
T19546455,U33312,11/10/2024,62.42,Netflix,Healthcare,Credit Card,Birmingham
T69479578,U69962,31/08/2025,367.07,Asda,Groceries,Bank Transfer,Coventry
T47324213,U89826,30/08/2025,19.24,Spotify,Groceries,Credit Card,Birmingham
T43800015,U66861,15/05/2025,492.82,Uber,Education,Debit Card,Birmingham
T75893439,U45333,13/12/2024,24.37,Amazon,Dining Out,Debit Card,Sheffield
T72871646,U52157,19/05/2025,44.07,Netflix,Transport,Cash,Leeds
T80081542,U68733,23/07/2025,321.29,Local Market,Education,Debit Card,Coventry
T19330241,U22378,31/10/2024,376.75,Boots,Transport,Cash,Liverpool
T36148311,U67674,12/04/2025,185.57,Amazon,Transport,Debit Card,Birmingham
T13263931,U23731,23/03/2025,72.12,Coursera,Healthcare,Cash,Birmingham
T42986278,U60470,02/06/2025,309.24,Coursera,Groceries,Debit Card,Coventry
T47830392,U93551,11/07/2025,177.29,Netflix,Utilities,UPI,Manchester
T47520065,U85406,02/08/2025,392.56,Local Market,Healthcare,Credit Card,Glasgow
T78756351,U83629,05/05/2025,471.14,Amazon,Healthcare,Cash,Coventry
T19503624,U54536,30/12/2024,35.96,Netflix,Healthcare,Credit Card,Leeds
T14778046,U70488,17/07/2025,333.06,Uber,Groceries,Cash,Coventry
T77247649,U47985,28/04/2025,378.56,Uber,Rent,Credit Card,Coventry
T82102832,U43685,24/11/2024,465.35,Netflix,Utilities,UPI,London
T90858119,U28616,13/10/2024,368.87,Amazon,Transport,Cash,Glasgow
T27751613,U51021,15/03/2025,443.19,Tesco,Dining Out,Bank Transfer,Coventry
T45119853,U19871,13/01/2025,149.43,Tesco,Rent,Credit Card,London
T64720956,U27983,01/07/2025,262.26,Boots,Groceries,Debit Card,Birmingham
T47857328,U18614,13/01/2025,441.83,Spotify,Entertainment,Debit Card,Birmingham
T14040732,U87905,20/04/2025,284.54,Spotify,Miscellaneous,UPI,London
T36670557,U66857,06/10/2025,464.87,Boots,Transport,Bank Transfer,Glasgow
T65917386,U33497,01/07/2025,459.89,Spotify,Entertainment,UPI,Sheffield
T53624786,U75801,06/09/2025,290.64,Local Market,Education,Cash,Sheffield
T98258775,U90448,05/09/2025,9.62,Tesco,Utilities,Debit Card,Leeds
T51234656,U15754,18/10/2024,155.08,Asda,Rent,Bank Transfer,Liverpool
T35310971,U69769,20/01/2025,394.1,Uber,Rent,Bank Transfer,Leeds
T73328199,U31842,22/12/2024,309.28,Boots,Utilities,Cash,Manchester
T96875454,U99740,01/05/2025,469.34,Spotify,Utilities,Bank Transfer,Liverpool
T40187549,U64014,16/01/2025,135.69,Boots,Transport,Credit Card,Sheffield
T65181477,U61983,03/02/2025,403.69,Local Market,Transport,UPI,Sheffield
T52746725,U63884,02/04/2025,300.26,Coursera,Utilities,Bank Transfer,Coventry
T29339961,U42912,20/05/2025,118.72,Tesco,Transport,UPI,Manchester
T61997989,U66894,11/05/2025,282.95,Boots,Education,UPI,London
T24060279,U60236,13/05/2025,387.94,Asda,Education,Bank Transfer,Glasgow
T39925363,U46070,12/07/2025,172.13,Uber,Miscellaneous,Debit Card,Liverpool
T96718212,U36987,04/02/2025,357.88,Tesco,Groceries,Debit Card,Liverpool
T86276134,U79384,28/03/2025,436.78,Amazon,Groceries,UPI,London
T36972387,U65301,11/07/2025,131.91,Amazon,Transport,UPI,Birmingham
T75393991,U59292,01/01/2025,196.25,Boots,Education,Bank Transfer,Leeds
T29524584,U25325,04/04/2025,458.87,Uber,Rent,Cash,Liverpool
T43779041,U90984,07/05/2025,263.04,Spotify,Utilities,Bank Transfer,Leeds
T80950406,U56994,31/01/2025,33.43,Local Market,Utilities,UPI,Coventry
T74783759,U13165,20/06/2025,185.62,Netflix,Healthcare,Cash,Manchester
T92957137,U77262,25/09/2025,427.1,Uber,Rent,UPI,Glasgow
T92729224,U85349,09/10/2025,403.98,Tesco,Groceries,Debit Card,London
T93263791,U30956,17/11/2024,128.7,Boots,Transport,Credit Card,Glasgow
T32721947,U44877,18/01/2025,261.77,Netflix,Entertainment,UPI,Glasgow
T23350909,U48353,26/06/2025,235.26,Netflix,Entertainment,Debit Card,Coventry
T17781172,U31771,09/02/2025,217.81,Boots,Groceries,Credit Card,Glasgow
T48116953,U57061,23/06/2025,338.5,Asda,Miscellaneous,Credit Card,Leeds
T77730764,U13666,31/07/2025,486.96,Boots,Healthcare,UPI,Glasgow
T92009858,U29765,21/08/2025,194.97,Spotify,Groceries,Debit Card,Liverpool
T62208121,U12585,24/12/2024,435.74,Uber,Groceries,Debit Card,Liverpool
T10029144,U79964,22/01/2025,275.21,Uber,Education,Debit Card,London
T90496864,U34972,06/07/2025,485.97,Amazon,Dining Out,Cash,Glasgow
T50083259,U77344,19/06/2025,32.85,Spotify,Education,Debit Card,Liverpool
T58103392,U59300,30/06/2025,168.3,Netflix,Miscellaneous,Cash,Coventry
T99370845,U58524,27/02/2025,104.59,Spotify,Dining Out,Cash,Manchester
T75803546,U59227,16/01/2025,279.69,Amazon,Transport,Credit Card,Sheffield
T77346331,U41157,06/07/2025,286.18,Local Market,Miscellaneous,Cash,Sheffield
T38843756,U55383,20/01/2025,15.12,Local Market,Dining Out,Credit Card,Liverpool
T81057192,U47703,10/08/2025,36.64,Boots,Rent,UPI,Sheffield
T53789075,U21888,13/04/2025,32.16,Uber,Entertainment,Debit Card,Sheffield
T82024136,U54717,15/10/2024,208,McDonalds,Education,Credit Card,Birmingham
T72565656,U91248,19/04/2025,97.26,Spotify,Dining Out,Bank Transfer,Leeds
T82300348,U17379,25/10/2024,91.61,McDonalds,Utilities,Debit Card,London
T66017586,U83379,26/01/2025,215.07,Boots,Healthcare,Cash,Liverpool
T50687258,U50870,04/12/2024,364.23,Uber,Rent,Bank Transfer,Liverpool
T87518294,U33531,15/09/2025,161.55,Local Market,Miscellaneous,Cash,Liverpool
T77975084,U93540,18/08/2025,398.11,Asda,Dining Out,Debit Card,Leeds
T56072559,U15621,13/09/2025,225.16,McDonalds,Groceries,Bank Transfer,Leeds
T77370596,U86141,15/05/2025,381.14,McDonalds,Entertainment,Cash,Leeds
T56925232,U90133,07/05/2025,119.47,Asda,Transport,Cash,Leeds
T28443900,U92466,04/04/2025,195.04,Uber,Transport,Debit Card,London
T95450311,U35550,31/03/2025,476.39,Local Market,Transport,Debit Card,Manchester
T69263614,U61368,03/01/2025,279.92,Amazon,Dining Out,Bank Transfer,Birmingham
T81116119,U69869,02/10/2025,287.13,Coursera,Dining Out,UPI,London
T48886786,U75937,27/08/2025,441.32,Amazon,Entertainment,Debit Card,Leeds
T68011936,U20868,09/11/2024,425.78,Amazon,Transport,Debit Card,Manchester
T36653227,U11829,17/04/2025,30.49,Boots,Healthcare,Bank Transfer,Glasgow
T22950620,U54335,23/02/2025,284.92,Amazon,Groceries,Cash,Liverpool
T16274485,U31145,01/04/2025,486.68,Spotify,Dining Out,Debit Card,London
T24167829,U16790,30/06/2025,485.12,Coursera,Education,Credit Card,Liverpool
T64573541,U90890,05/06/2025,132.72,Amazon,Entertainment,Bank Transfer,Birmingham
T77111126,U13167,16/08/2025,60.37,Amazon,Healthcare,Bank Transfer,Coventry
T54249576,U17930,04/05/2025,159.06,McDonalds,Transport,Bank Transfer,Manchester
T50447442,U11095,04/05/2025,365.1,Coursera,Entertainment,Bank Transfer,Coventry
T20820103,U34015,03/05/2025,290.52,Amazon,Education,Debit Card,London
T97215902,U72246,09/11/2024,83.97,Tesco,Healthcare,Debit Card,Leeds
T41836854,U63918,22/01/2025,73.8,Amazon,Transport,UPI,Sheffield
T64016047,U10897,05/05/2025,141.57,Local Market,Healthcare,Credit Card,Liverpool
T29183866,U83558,20/02/2025,352.63,McDonalds,Entertainment,Debit Card,Manchester
T16168229,U63512,19/09/2025,124.48,Netflix,Miscellaneous,Cash,Coventry
T81943728,U12661,15/05/2025,216.2,McDonalds,Groceries,Cash,Liverpool
T72787488,U11859,09/09/2025,223.52,Local Market,Entertainment,UPI,Coventry
T24928598,U73503,28/10/2024,312.54,Asda,Dining Out,Bank Transfer,London
T91655699,U54418,08/11/2024,37.5,Coursera,Entertainment,Debit Card,Glasgow
T65724335,U30575,29/04/2025,390.49,Local Market,Healthcare,UPI,London
T15083809,U97409,02/04/2025,46.43,Amazon,Transport,Bank Transfer,Coventry
T29800558,U13792,11/10/2024,126.82,McDonalds,Dining Out,UPI,Glasgow
T14704306,U95436,15/11/2024,286.21,McDonalds,Dining Out,UPI,Birmingham
T69482708,U27459,30/08/2025,123.82,Boots,Groceries,Cash,Coventry
T10894502,U33732,30/04/2025,303.28,Uber,Entertainment,Debit Card,Sheffield
T45763045,U56163,27/12/2024,419.59,Local Market,Transport,Bank Transfer,Liverpool
T55660581,U15154,30/06/2025,320.33,Tesco,Education,Bank Transfer,Liverpool
T38700629,U53439,10/05/2025,374.1,Boots,Utilities,Debit Card,Sheffield
T79686447,U44044,23/09/2025,254.92,Spotify,Utilities,Credit Card,Sheffield
T18837305,U20952,13/09/2025,267.11,Uber,Rent,Debit Card,Birmingham
T22072883,U83987,15/03/2025,390.1,McDonalds,Entertainment,Bank Transfer,Coventry
T95511417,U44606,17/09/2025,83.49,Asda,Education,Cash,Sheffield
T73448463,U99947,13/06/2025,148.51,Tesco,Utilities,UPI,Leeds
